ShipMethodID,ShipMethodName
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
5,CARGO TRANSPORT 5
